observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-12 04:00:00,KHLC,292.14999977777785,286.122222,4.1172384000000015,93747.16,
2021-06-12 05:00:00,KHLC,292.14999977777785,286.122222,4.1172384000000015,93747.16,
2021-06-12 06:00:00,KHLC,291.14999977777785,286.122222,1.5422879999999999,93809.62,
2021-06-12 07:00:00,KHLC,291.14999977777785,286.122222,2.57048,93872.07,
2021-06-12 08:00:00,KHLC,290.14999977777785,286.122222,0.0,93903.3,
2021-06-12 09:00:00,KHLC,289.14999977777785,286.12777755555555,0.0,93903.3,
2021-06-12 10:00:00,KHLC,287.14999977777785,285.12777755555555,1.5422879999999999,93934.53,
2021-06-12 11:00:00,KHLC,285.14999977777785,284.1388886666667,2.056384,93965.76,
2021-06-12 12:00:00,KHLC,285.14999977777785,284.1388886666667,1.5422879999999999,93996.99,
2021-06-12 13:00:00,KHLC,289.14999977777785,285.122222,0.0,94090.67,
2021-06-12 14:00:00,KHLC,293.14999977777785,284.1111108888889,3.0890464,94090.67,
2021-06-12 15:00:00,KHLC,296.14999977777785,283.12777755555555,5.6595264,94121.9,
2021-06-12 16:00:00,KHLC,298.14999977777785,284.1388886666667,4.6313344,94153.13,
2021-06-12 17:00:00,KHLC,299.14999977777785,284.1611108888889,3.0890464,94121.9,
2021-06-12 18:00:00,KHLC,301.14999977777785,284.1777775555556,5.1454304,94090.67,
2021-06-12 19:00:00,KHLC,302.14999977777785,281.21111088888887,3.6031424,94028.21,
2021-06-12 20:00:00,KHLC,304.14999977777785,282.24999977777776,4.1172384000000015,93965.76,
2021-06-12 21:00:00,KHLC,304.14999977777785,281.24999977777776,3.0890464,93903.3,
2021-06-12 22:00:00,KHLC,305.14999977777785,281.272222,4.6313344,93872.07,
2021-06-12 23:00:00,KHLC,305.14999977777785,279.2777775555556,5.6595264,93809.62,
2021-06-13 00:00:00,KHLC,304.14999977777785,281.24999977777776,4.6313344,93778.39,
2021-06-13 01:00:00,KHLC,302.14999977777785,282.19999977777775,3.6031424,93778.39,
2021-06-13 02:00:00,KHLC,299.14999977777785,285.1611108888889,2.57048,93778.39,
2021-06-13 03:00:00,KHLC,295.14999977777785,284.122222,1.5422879999999999,93840.84,
2021-06-13 04:00:00,KHLC,293.14999977777785,285.122222,3.0890464,93840.84,
2021-06-13 05:00:00,KHLC,292.14999977777785,285.1111108888889,2.57048,93809.62,
2021-06-13 06:00:00,KHLC,291.14999977777785,285.1111108888889,1.5422879999999999,93872.07,
2021-06-13 07:00:00,KHLC,292.14999977777785,285.1111108888889,3.6031424,93840.84,
2021-06-13 08:00:00,KHLC,291.14999977777785,285.1111108888889,1.5422879999999999,93903.3,
2021-06-13 09:00:00,KHLC,291.14999977777785,285.1111108888889,0.0,93965.76,
2021-06-13 10:00:00,KHLC,290.14999977777785,286.122222,3.0890464,93965.76,
2021-06-13 11:00:00,KHLC,290.14999977777785,286.122222,3.0890464,93965.76,
2021-06-13 12:00:00,KHLC,289.14999977777785,286.12777755555555,0.0,94028.21,
2021-06-13 13:00:00,KHLC,292.14999977777785,287.122222,2.056384,94090.67,
