observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-15 04:00:00,KBOS,290.14999977777785,289.1388886666667,1.5422879999999999,100876.04,100.0
2021-06-15 05:00:00,KBOS,291.14999977777785,289.1388886666667,0.0,100876.04,100.0
2021-06-15 06:00:00,KBOS,290.94999977777775,289.23888866666664,0.0,100842.2,75.0
2021-06-15 07:00:00,KBOS,289.84999977777784,288.73888866666664,1.5422879999999999,100774.52,75.0
2021-06-15 08:00:00,KBOS,290.14999977777785,289.1388886666667,0.0,100774.52,100.0
2021-06-15 09:00:00,KBOS,291.14999977777785,290.1388886666667,2.57048,100706.84,100.0
2021-06-15 10:00:00,KBOS,290.14999977777785,289.1388886666667,2.056384,100706.84,100.0
2021-06-15 11:00:00,KBOS,290.94999977777775,289.83888866666666,0.0,100706.84,100.0
2021-06-15 12:00:00,KBOS,292.14999977777785,290.1388886666667,1.5422879999999999,100706.84,100.0
2021-06-15 13:00:00,KBOS,292.14999977777785,291.14999977777785,2.056384,100673.0,75.0
2021-06-15 14:00:00,KBOS,294.14999977777785,291.1388886666667,2.056384,100639.16,100.0
2021-06-15 15:00:00,KBOS,294.14999977777785,291.1388886666667,2.57048,100639.16,100.0
2021-06-15 16:00:00,KBOS,295.14999977777785,291.1388886666667,2.056384,100639.16,100.0
2021-06-15 17:00:00,KBOS,295.14999977777785,291.1388886666667,3.6031424,100605.32,75.0
2021-06-15 18:00:00,KBOS,295.14999977777785,291.1388886666667,4.6313344,100571.48,75.0
2021-06-15 19:00:00,KBOS,295.14999977777785,291.1388886666667,5.1454304,100537.64,75.0
2021-06-15 20:00:00,KBOS,296.14999977777785,291.1388886666667,5.6595264,100469.96,75.0
2021-06-15 21:00:00,KBOS,295.14999977777785,291.1388886666667,5.1454304,100402.28,
2021-06-15 22:00:00,KBOS,295.14999977777785,291.1388886666667,4.6313344,100368.44,
2021-06-15 23:00:00,KBOS,293.14999977777785,290.1388886666667,4.1172384000000015,100402.28,75.0
2021-06-16 00:00:00,KBOS,294.14999977777785,291.1388886666667,3.6031424,100436.12,75.0
2021-06-16 01:00:00,KBOS,291.14999977777785,288.12777755555555,2.056384,100469.96,75.0
2021-06-16 02:00:00,KBOS,292.14999977777785,289.12777755555555,3.0890464,100537.64,43.75
2021-06-16 03:00:00,KBOS,291.14999977777785,288.12777755555555,2.056384,100537.64,
2021-06-16 04:00:00,KBOS,290.14999977777785,288.1388886666667,2.056384,100537.64,43.75
2021-06-16 05:00:00,KBOS,291.14999977777785,289.1388886666667,1.5422879999999999,100469.96,43.75
2021-06-16 06:00:00,KBOS,291.14999977777785,289.1388886666667,4.1172384000000015,100469.96,43.75
2021-06-16 07:00:00,KBOS,292.14999977777785,288.12777755555555,5.1454304,100436.12,43.75
2021-06-16 08:00:00,KBOS,291.14999977777785,287.12777755555555,4.1172384000000015,100436.12,
2021-06-16 09:00:00,KBOS,291.14999977777785,286.122222,4.1172384000000015,100469.96,
2021-06-16 10:00:00,KBOS,290.14999977777785,284.1111108888889,5.1454304,100503.8,43.75
2021-06-16 11:00:00,KBOS,291.14999977777785,283.09999977777784,6.1736224,100571.48,
2021-06-16 12:00:00,KBOS,291.14999977777785,283.09999977777784,6.6877184000000005,100673.0,100.0
2021-06-16 13:00:00,KBOS,292.14999977777785,283.1111108888889,4.1172384000000015,100706.84,100.0
2021-06-16 14:00:00,KBOS,294.14999977777785,283.1111108888889,5.6595264,100673.0,
2021-06-16 15:00:00,KBOS,295.14999977777785,281.122222,4.1172384000000015,100706.84,
2021-06-16 16:00:00,KBOS,296.14999977777785,281.12777755555555,5.6595264,100740.68,43.75
2021-06-16 17:00:00,KBOS,295.14999977777785,280.122222,4.1172384000000015,100740.68,43.75
2021-06-16 18:00:00,KBOS,297.14999977777785,280.1388886666667,5.1454304,100740.68,43.75
2021-06-16 19:00:00,KBOS,297.14999977777785,278.1388886666667,6.6877184000000005,100774.52,43.75
2021-06-16 20:00:00,KBOS,297.14999977777785,279.1388886666667,8.744102400000001,100808.36,43.75
2021-06-16 21:00:00,KBOS,297.14999977777785,279.1388886666667,6.6877184000000005,100808.36,75.0
2021-06-16 22:00:00,KBOS,296.14999977777785,278.12777755555555,5.6595264,100808.36,43.75
2021-06-16 23:00:00,KBOS,296.14999977777785,277.12777755555555,5.6595264,100842.2,75.0
2021-06-17 00:00:00,KBOS,296.14999977777785,277.12777755555555,3.6031424,100909.88,43.75
2021-06-17 01:00:00,KBOS,295.14999977777785,277.122222,3.6031424,101011.4,43.75
2021-06-17 02:00:00,KBOS,294.14999977777785,277.1111108888889,2.57048,101045.24,
